yoe,salary
9.5,112529.16
9.6,112923.67
9.6,112736.75
9.5,112796.44
9.5,112218.05
9.7,113069.29
9.7,112248.77
9.5,112526.44
9.7,112474.56
9.6,112509.84
9.5,112659.95
9.7,112737.88
9.6,113059.72
9.5,112815.53
9.5,112675.09
9.5,112255.94
9.6,112686.03
9.6,113094.01
9.5,112561.11
9.5,112690.52
9.7,112462.85
9.6,112788.96
9.6,112412.53
9.6,112160.18
9.5,112678.7
9.5,112575.76
9.6,112308.66
9.7,112205.35
9.5,112187.25
9.6,112620.51
9.6,112902.17
9.6,112814.47
9.5,112295.99
9.6,112771.98
9.6,112850.9
9.6,112320.57
9.5,112866.53
9.5,112848.95
9.6,112949.04
9.6,112533.93
9.5,112168.25
9.5,112939.48
9.7,112520.99
9.6,112572.21
9.7,112925.12
9.7,112485.11
9.5,113080.36
9.7,112685.68
9.6,113089.83
9.5,112662.74
9.6,113110.88
9.5,112540.71
9.6,112829.58
9.6,112916.79
9.7,112268.61
9.5,112942.41
9.5,112728.1
9.6,112744.57
9.6,112618.9
9.5,112323.66
9.6,113001.63
9.6,112948.52
9.7,112436.64
9.5,112917.35
9.6,112530.13
9.6,112731.11
9.5,112618.0
9.6,113134.74
9.5,112639.92
9.7,112470.57
9.6,112254.65
9.7,112928.46
9.6,112590.37
9.5,112312.19
9.6,112958.25
9.6,112957.81
9.6,112339.97
9.5,112403.34
9.6,112313.96
9.5,113114.98
9.6,113038.81
9.7,112708.44
9.6,113134.17
9.6,112898.83
9.5,112750.71
9.5,112934.84
9.6,113026.54
9.5,112986.27
9.6,112315.18
9.7,113052.32
9.5,113036.34
9.5,112864.68
9.6,112544.03
9.6,112581.17
9.5,112942.36
9.6,112844.32
9.5,112833.13
9.7,112188.77
9.6,112400.17
9.7,112426.67
9.7,112387.36
9.6,112526.74
9.6,112303.33
9.7,112502.55
9.6,112876.48
9.6,112975.12
9.6,112966.75
9.5,112605.65
9.6,112370.71
9.5,112195.72
9.7,113047.29
9.6,112701.42
9.6,112990.2
9.7,112929.2
9.7,112513.9
9.7,112672.28
9.6,113011.65
9.5,113035.17
9.7,112253.91
9.5,112906.67
9.7,112234.31
9.7,113096.37
9.7,113099.74
9.5,112624.97
9.6,113055.6
9.5,112914.09
9.6,112615.65
9.5,112801.55
9.6,112647.14
9.5,112922.37
9.5,112365.28
9.7,112988.82
9.5,112678.58
9.7,112412.26
9.6,112346.58
9.5,112534.42
9.6,112274.94
9.6,112713.47
9.6,113130.39
9.5,112799.69
9.6,112282.45
9.6,112513.87
9.6,112747.33
9.5,112674.48
9.6,112528.97
9.7,113022.36
9.6,112644.62
9.6,112212.11
9.6,112521.4
9.6,112310.74
9.6,112703.45
9.7,112990.61
9.6,112386.92
9.6,112756.76
9.7,113037.29
9.7,112729.45
9.6,113000.17
9.6,112374.27
9.6,112919.31
9.6,112403.88
9.6,112488.26
9.6,112596.15
9.7,112655.76
9.6,112470.62
9.6,112585.69
9.6,112230.15
9.6,112499.57
9.7,112240.72
9.5,112378.63
9.6,112522.04
9.5,112989.26
9.6,113002.32
9.5,112237.21
9.6,112646.54
9.6,112557.33
9.5,112584.05
9.6,112496.04
9.6,112155.04
9.6,112247.81
9.7,112385.82
9.5,112154.65
9.7,112590.99
9.6,112671.95
9.7,112397.25
9.5,112905.56
9.6,112142.39
9.5,112904.12
9.7,113064.59
9.7,112487.57
9.6,112879.61
9.5,112250.7
9.5,113077.35
9.6,112777.5
9.5,112563.13
9.6,113114.27
9.7,112717.08
9.6,112713.17
9.6,113030.77
9.6,112868.73
9.6,112790.34
9.7,112900.88
9.6,112670.2
9.5,112631.66
9.6,112470.45
9.5,112621.64
9.7,112174.07
9.7,112154.79
9.6,112992.08
9.7,112979.65
9.5,112854.36
9.5,113067.97
9.6,112802.95
9.6,113006.89
9.7,112993.79
9.6,112320.79
9.7,112465.42
9.7,112556.85
9.7,112314.21
9.7,112743.48
9.6,112990.76
9.5,112794.59
9.7,112818.64
9.6,112153.7
9.5,112791.36
9.6,112561.26
9.5,112625.82
9.7,112229.88
9.6,112924.82
9.6,112327.46
9.6,112328.81
9.5,112486.44
9.6,112323.41
9.6,112453.47
9.6,112695.27
9.6,112695.32
9.6,112344.21
9.5,112924.83
9.7,113087.42
9.6,112528.03
9.7,112147.9
9.5,113028.84
9.7,112576.22
9.7,112791.85
9.6,112271.76
9.6,112863.3
9.7,112386.17
9.7,112247.63
9.7,112953.65
9.6,112397.47
9.7,112812.25
9.6,113026.32
9.5,112698.62
9.5,112764.14
9.5,112690.99
9.7,112636.76
9.7,112489.35
9.6,112245.59
9.6,112787.8
9.7,112188.57
9.6,112320.48
9.6,112419.08
9.7,112869.52
9.7,112899.32
9.6,112204.11
9.6,112686.39
9.7,112157.63
9.6,112707.38
9.7,112848.94
9.6,112937.31
9.6,112491.59
9.6,112412.57
9.7,112621.32
9.7,112356.77
9.5,112809.43
9.6,112410.84
9.6,113028.53
9.7,113112.44
9.6,112174.83
9.6,112307.95
9.7,112271.31
9.5,112190.0
9.6,112368.43
9.7,112837.51
9.7,112902.81
9.5,112677.73
9.7,112908.55
9.5,113123.49
9.6,113060.76
9.6,112338.02
9.6,112457.3
9.5,112853.96
9.6,112293.79
9.6,112248.9
9.5,112278.95
9.7,112555.88
9.6,112459.19
9.6,112430.94
9.7,112625.76
9.7,112374.94
9.5,112872.7
9.6,112584.52
9.6,112393.35
9.7,112194.45
9.6,112579.68
9.7,112849.13
9.7,113132.67
9.6,112702.9
9.6,112240.74
9.6,112576.14
9.5,112620.27
9.5,112337.32
9.7,113091.73
9.6,112420.59
9.7,112922.57
9.5,112844.8
9.6,112470.75
9.6,112430.73
9.7,113030.07
9.5,112238.62
9.5,112275.65
9.7,112957.65
9.7,112862.53
9.5,113096.69
9.6,112899.79
9.6,113023.32
9.7,112785.63
9.5,112613.77
9.7,113044.5
9.6,112549.38
9.7,112551.44
9.6,112903.97
9.6,112883.05
9.6,112923.56
9.7,112890.34
9.7,112233.21
9.6,112679.96
9.5,112278.38
9.7,112714.13
9.7,112362.42
9.6,112979.43
9.7,113059.84
9.6,112213.43
9.5,112544.67
9.5,113078.1
9.6,113068.37
9.6,112773.32
9.5,113012.68
9.6,113004.24
9.5,112784.51
9.5,112336.56
9.6,112219.7
9.7,112336.5
9.7,112449.65
9.6,112836.29
9.7,112188.63
9.6,112425.45
9.5,112819.84
9.5,112680.11
9.5,112408.66
9.7,112564.94
9.6,112169.88
9.5,113104.69
9.5,112720.16
9.6,112437.93
9.6,113093.15
9.6,113028.91
9.5,112339.45
9.5,112559.08
9.6,112195.54
9.6,112998.8
9.6,112446.23
9.6,112789.08
9.5,112431.65
9.6,112866.42
9.6,112176.83
9.5,112227.54
9.6,112686.43
9.5,112796.12
9.6,112801.97
9.6,112329.56
9.6,112390.62
9.7,112843.08
9.7,112805.28
9.7,112740.53
9.7,113095.9
9.6,113043.08
9.5,112891.87
9.6,112751.44
9.6,112370.78
9.6,112692.12
9.6,112437.04
9.7,112791.76
9.7,112392.65
9.5,112584.05
9.7,112227.51
9.5,112156.86
9.5,113061.3
9.6,112545.45
9.5,112589.26
9.7,112928.39
9.6,112187.22
9.7,112357.98
9.6,112231.96
9.6,112448.04
9.7,112297.1
9.6,112314.21
9.6,113002.26
9.7,112572.27
9.6,112588.52
9.5,112485.25
9.7,112561.13
9.6,112418.75
9.6,112826.17
9.5,112912.98
9.5,112951.29
9.6,112871.36
9.7,112458.45
9.7,112966.0
9.6,112566.63
9.5,112292.95
9.7,112271.23
9.6,113011.72
9.7,112897.24
9.6,112515.88
9.7,112286.32
9.5,112196.26
9.5,112622.95
9.6,112236.68
9.7,113114.52
9.6,113013.53
9.5,112952.91
9.6,112421.63
9.6,112836.77
9.5,113099.18
9.6,112778.3
9.5,112514.6
9.6,112730.31
9.6,112499.77
9.5,112696.05
9.5,112224.93
9.5,113064.17
9.6,112190.55
9.5,112526.03
9.5,112648.01
9.5,112599.16
9.6,112471.9
9.7,112282.79
9.5,112273.01
9.7,112623.41
9.6,112483.55
9.6,112604.6
9.7,112480.21
9.6,112450.33
9.5,112259.81
9.6,112808.68
9.7,112488.41
9.6,112283.9
9.7,112226.02
9.5,112310.38
9.6,112808.1
9.6,113054.69
9.5,112864.6
9.6,112907.85
9.6,112892.47
9.6,113030.47
9.6,113026.87
9.6,112859.27
9.5,112319.28
9.6,112788.71
9.7,112959.51
9.5,112473.27
9.7,112954.21
9.6,112705.39
9.6,112881.22
9.6,112495.19
9.6,112748.57
9.7,113053.12
9.6,112709.11
9.6,112881.51
9.7,112538.57
9.7,112807.23
9.7,113082.27
9.7,112769.02
9.5,112607.82
9.6,112702.7
9.5,112405.8
9.7,112470.77
9.7,112755.06
9.7,112981.83
9.7,112846.26
9.7,112557.79
9.5,112931.56
9.6,112933.26
9.5,112467.26
9.6,112667.95
9.6,113023.14
9.7,112274.15
9.6,112974.97
9.6,112272.62
9.6,112874.75
9.6,113125.3
9.6,113032.59
9.6,112292.9
9.6,112191.54
9.6,112354.91
9.7,112338.54
9.7,112146.41
9.6,113010.41
9.7,112967.14
9.6,112539.61
9.7,113032.63
9.7,112661.4
9.5,112257.52
9.6,112165.79
9.6,112418.09
9.6,112584.61
9.6,112890.5
9.5,112317.72
9.5,112884.11
9.6,112552.48
9.6,112973.34
9.7,112279.77
9.6,112724.47
9.6,112313.91
9.5,112752.98
9.6,112629.67
9.5,112774.81
9.5,112158.56
9.6,112586.25
9.6,112945.47
9.5,112931.2
9.6,113083.13
9.5,112723.48
9.6,112597.56
9.6,112569.66
9.7,112542.14
9.7,112553.23
9.5,112669.22
9.7,112159.9
9.7,112838.85
9.7,113032.22
9.5,112396.35
9.5,113125.78
9.7,112488.72
9.6,112806.49
9.6,113115.97
9.6,112334.28
9.6,112449.89
9.6,112715.69
9.6,112713.55
9.5,112550.69
9.5,112810.88
9.6,112298.69
9.5,112349.28
9.6,112733.03
9.6,112824.86
9.6,112790.51
9.6,112478.88
9.6,112892.64
9.5,112238.5
9.7,113023.83
9.7,113119.93
9.6,112159.57
9.7,112291.01
9.6,113082.51
9.6,113031.46
9.6,112840.85
9.5,112741.35
9.6,112575.23
9.6,112846.18
9.5,112990.93
9.7,113051.69
9.6,112588.89
9.6,112141.16
9.7,112347.2
9.5,112168.86
9.5,112158.44
9.6,112922.5
9.6,112453.23
9.7,113049.26
9.5,112633.45
9.5,112701.05
9.7,112230.89
9.6,112500.55
9.5,112956.4
9.7,112599.23
9.5,112828.35
9.7,112666.07
9.6,113075.4
9.6,112301.28
9.6,112848.2
9.6,112642.42
9.7,112671.43
9.6,112269.72
9.6,112839.42
9.5,112525.62
9.6,112783.56
9.6,112986.39
9.7,112437.79
9.6,112796.3
9.5,112485.59
9.7,112491.8
9.6,112137.06
9.6,113025.61
9.5,112805.67
9.6,112392.44
9.5,112560.74
9.5,112808.02
9.7,112269.26
9.7,112284.69
9.7,112184.93
9.6,112170.85
9.6,112746.91
9.6,112141.03
9.7,112212.02
9.5,112974.8
9.6,112415.23
9.6,112846.79
9.6,112331.88
9.7,112552.91
9.6,112816.54
9.7,112968.84
9.7,112375.94
9.6,112919.29
9.5,113108.86
9.6,112597.04
9.5,112962.12
9.6,112864.46
9.6,112226.86
9.6,112839.22
9.6,112952.16
9.7,112704.73
9.7,112203.1
9.6,112626.86
9.7,112663.51
9.7,113115.59
9.5,112785.59
9.7,113016.08
9.6,113001.89
9.7,112828.09
9.5,112528.34
9.7,113061.36
9.5,112198.38
9.6,112920.97
9.5,112474.54
9.5,112291.88
9.7,112940.98
9.5,112321.98
9.7,112779.27
9.6,113004.64
9.7,112539.06
9.6,112248.89
9.6,112322.66
9.7,112694.92
9.7,112398.89
9.6,113100.64
9.6,112521.56
9.6,112242.2
9.6,113104.27
9.5,112877.41
9.6,112667.66
9.5,112872.68
9.6,112688.86
9.6,112330.75
9.5,112989.62
9.6,112922.89
9.6,112808.57
9.7,112784.48
9.6,112478.8
9.6,112748.3
9.5,112548.36
9.6,112857.35
9.7,112205.58
9.7,112909.59
9.5,112622.93
9.5,112860.83
9.6,112278.71
9.6,113061.85
9.7,112146.09
9.5,112338.47
9.6,112583.27
9.6,113079.2
9.6,112301.21
9.6,112803.52
9.6,112165.91
9.7,112617.87
9.5,112927.16
9.5,112537.61
9.7,112306.04
9.7,112446.95
9.5,112725.82
9.6,112495.54
9.7,112722.37
9.7,113089.04
9.5,112871.66
9.6,112843.82
9.6,112229.08
9.6,112848.03
9.7,112214.99
9.6,112294.34
9.6,112369.47
9.5,113040.34
9.7,112184.29
9.7,112257.2
9.7,112419.45
9.6,113124.91
9.5,112939.98
9.7,113032.7
9.6,112179.73
9.5,112360.52
9.7,112373.56
9.5,113012.63
9.5,112968.11
9.6,112241.18
9.6,112587.16
9.7,112462.13
9.6,112454.2
9.7,112808.43
9.5,112200.46
9.7,112621.2
9.6,113129.79
9.6,112822.86
9.6,112742.22
9.7,112721.57
9.5,112890.89
9.5,112789.04
9.5,112973.25
9.5,112852.76
9.5,112738.17
9.6,112220.1
9.7,112737.04
9.6,112179.69
9.6,112740.85
9.7,112844.25
9.7,112419.64
9.5,112148.85
9.6,112611.85
9.6,113116.49
9.6,112416.88
9.5,112254.09
9.7,112914.85
9.6,112581.35
9.6,112929.73
9.5,112284.79
9.6,112890.51
9.7,112605.27
9.7,112361.61
9.6,112468.94
9.6,112143.79
9.6,113045.53
9.7,112909.28
9.6,112820.95
9.6,112755.39
9.6,113071.7
9.7,112352.54
9.6,112779.73
9.6,112600.86
9.6,112383.49
9.6,112801.87
9.6,112823.1
9.6,112318.25
9.6,112363.52
9.6,112362.86
9.6,112767.13
9.6,112421.32
9.6,112977.49
9.5,112387.97
9.7,112551.18
9.6,113033.6
9.5,112669.08
9.6,112981.1
9.7,112936.98
9.6,112673.5
9.6,112820.55
9.6,112681.8
9.6,112146.8
9.7,112639.78
9.6,112178.83
9.6,113123.57
9.5,112996.99
9.7,112487.37
9.7,113090.52
9.5,112406.83
9.6,112238.47
9.6,112597.38
9.5,113053.95
9.5,112138.38
9.5,112659.36
9.6,112161.62
9.6,112939.98
9.7,112309.63
9.5,112343.2
9.7,112514.35
9.6,112380.26
9.7,112521.8
9.6,112979.68
9.6,112829.81
9.5,112212.85
9.5,113047.99
9.7,112746.54
9.6,112487.37
9.5,112849.51
9.6,112681.93
9.6,112319.26
9.7,112145.86
9.6,112972.7
9.7,112486.79
9.7,112877.83
9.6,113038.51
9.7,113128.4
9.7,112541.84
9.7,112809.81
9.6,112864.48
9.7,112759.78
9.5,112964.78
9.5,112782.92
9.5,112562.78
9.6,112458.16
9.5,112735.91
9.6,112808.09
9.7,112910.54
9.5,112889.63
9.5,112334.12
9.7,112360.5
9.6,112657.19
9.6,112736.25
9.7,112642.77
9.6,112500.6
9.7,112600.85
9.5,112432.88
9.5,112330.65
9.7,113088.83
9.6,112344.97
9.6,113127.48
9.5,112881.26
9.5,112228.52
9.7,112648.8
9.6,112454.97
9.5,112505.77
9.6,112589.74
9.7,112898.31
9.7,112899.43
9.6,113086.26
9.6,112387.39
9.6,112200.43
9.5,112904.16
9.7,112751.03
9.6,112829.0
9.7,112311.66
9.6,112509.7
9.6,112391.2
9.5,112772.98
9.5,112337.11
9.6,112236.77
9.6,112367.1
9.6,112996.05
9.5,112867.4
9.6,112447.25
9.5,112490.73
9.6,112281.51
9.5,112858.23
9.5,112993.28
9.6,113059.69
9.5,113127.14
9.7,113061.66
9.5,112577.47
9.7,112718.98
9.6,112544.54
9.7,112565.48
9.6,112461.37
9.6,112475.36
9.5,112254.68
9.6,112276.41
9.7,113128.94
9.6,113121.78
9.5,112565.26
9.6,113110.47
9.7,112577.21
9.7,112644.43
9.7,112739.78
9.6,112814.38
9.6,112622.87
9.6,112577.8
9.6,112495.16
9.5,112653.39
9.6,112778.67
9.5,112410.0
9.7,112616.25
9.5,113076.38
9.7,112840.52
9.5,112898.97
9.7,112886.65
9.6,112407.06
9.6,112875.65
9.5,112281.31
9.7,113089.41
9.7,112621.58
9.7,112280.26
9.6,112882.42
9.5,112260.07
9.6,112387.05
9.6,112712.13
9.6,112751.26
9.6,112678.64
9.6,112974.16
9.6,113098.91
9.6,112167.63
9.6,112928.03
9.7,112380.87
9.6,112916.2
9.7,112777.84
9.7,113021.75
9.7,112327.88
9.7,112876.2
9.5,113014.1
9.6,113006.86
9.6,112817.18
9.7,112342.87
9.6,112590.14
9.7,113120.98
9.6,113010.9
9.5,112403.17
9.6,112908.73
9.6,112309.07
9.7,112658.61
9.6,113011.22
9.5,112982.44
9.7,112291.47
9.6,112908.78
9.7,112696.8
9.6,112179.99
9.5,112292.27
9.6,112715.98
9.7,112779.32
9.5,112923.06
9.5,112885.43
9.7,112695.65
9.7,112165.01
9.6,113072.28
9.6,112554.19
9.6,112550.8
9.5,112922.48
9.5,112630.05
9.5,112637.86
9.6,113058.51
9.5,113050.47
9.6,113041.6
9.5,112777.67
9.6,112620.09
9.6,112395.88
9.5,112691.13
9.7,112996.34
9.7,112157.29
9.6,113008.67
9.6,112978.1
9.7,112921.89
9.6,112570.6
9.6,112778.74
9.7,113050.89
9.7,112765.29
9.7,113003.51
9.7,112969.61
9.5,112748.0
9.6,113075.36
9.6,112348.55
9.6,112484.19
9.5,112169.67
9.5,112578.69
9.5,112951.58
9.6,112548.51
9.5,112728.58
9.5,112186.55
9.6,112249.72
9.6,112166.07
9.5,112894.85
9.6,112733.18
9.7,113125.63
9.5,112493.2
9.5,112407.59
9.6,112469.34
9.6,112643.35
9.5,112255.5
9.6,112705.37
9.6,112149.02
9.7,112832.07
9.5,112335.69
9.6,112785.75
9.6,113002.98
9.6,112551.97
9.5,112621.43
9.6,112426.99
9.6,112355.27
9.6,112164.25
9.6,112985.15
9.6,112544.0
9.6,112417.69
9.7,112197.0
9.6,113084.16
9.6,112544.49
9.6,113021.24
9.6,112228.59
9.7,112692.31
9.6,112705.66
9.7,112683.25
9.6,113086.85
9.6,113121.17
9.6,112856.96
9.6,112491.93
9.5,112396.6
9.5,112283.18
9.6,112957.53
9.6,112963.02
9.5,112747.61
9.5,112828.83
9.6,112935.71
9.6,112406.14
9.6,113060.5
9.7,112382.04
9.6,112939.07
9.7,113030.6
9.5,112760.92
9.6,112564.52
9.7,113090.64
9.5,112719.43
9.6,112210.77
9.6,113041.14
9.7,112706.09
9.7,112526.46
9.6,112550.2
9.7,112826.19
9.7,112749.46
9.5,112656.48
9.5,112326.48
9.5,112699.74
9.6,112294.64
9.6,112445.36
9.6,113010.96
9.6,112474.49
9.6,112848.15
9.7,112255.12
9.6,112898.66
9.5,112776.52
9.6,112205.87
9.6,112806.42
9.6,112705.07
9.5,112392.05
9.5,112830.49
9.6,112553.22
9.6,112191.45
9.6,112417.42
9.5,112991.67
9.6,112858.52
9.6,113111.46
9.6,112240.56
9.6,113067.06
9.5,112741.87
9.7,112964.76
9.6,112537.56
9.7,112920.31
9.6,113107.82
9.5,112873.09
9.7,112349.69
9.5,112335.1
9.5,112142.95
9.6,112462.93
9.5,112969.19
9.7,112946.35
9.5,113062.91
9.6,112751.32
9.5,112906.28
9.6,112496.59
9.6,112592.16
9.6,112645.87
9.5,112351.1
9.5,112516.03
9.6,112904.62
9.6,113024.27
9.5,112581.66
9.5,112996.21
9.6,113035.05
9.7,112592.36
9.5,112654.85
9.6,113126.84
9.7,112178.93
9.7,112637.9
9.6,112794.75
9.7,113111.1
9.6,112159.31
9.6,112655.03
9.5,113104.96
9.6,112396.7
9.6,112281.12
9.7,112887.79
9.7,112852.17
9.7,112601.68
9.6,112797.75
9.7,112205.76
9.6,112435.86
9.6,112990.12
9.6,112364.05
9.6,112846.27
9.6,112290.46
9.5,112509.87
9.7,112452.58
9.7,112170.68
9.7,112236.16
9.5,112354.5
9.6,112947.8
9.7,112191.77
9.6,112373.12
9.6,112366.28
9.5,113049.26
9.5,112821.69
9.5,112315.84
9.6,112992.74
9.7,112818.19
9.5,112255.6
9.7,112768.98
9.5,113085.32
9.6,112855.37
9.7,112900.28
9.6,112222.26
9.6,112434.97
9.5,112965.7
9.5,112611.15
9.5,112654.71
9.5,112555.01
9.6,112895.76
9.7,112415.91
9.6,112394.34
9.7,112942.0
9.6,112579.16
9.6,112587.89
9.6,112241.83
9.5,112750.95
9.6,112871.08
9.6,112427.37
9.6,112896.57
9.5,112932.83
9.7,112642.17
9.7,112764.78
9.6,112829.75
9.5,112466.27
9.6,113098.06
9.5,112235.99
9.5,112412.03
9.6,112274.49
9.7,112314.11
9.7,112832.91
9.6,112900.62
9.5,112153.61
9.6,113070.22
9.6,112551.71
9.6,113050.14
9.5,112844.12
9.6,112395.76
9.5,112492.52
9.5,112770.43
9.6,113130.88
9.5,112358.57
9.5,112284.41
9.5,112840.03
9.5,112446.09
9.6,112211.46
9.7,112269.91
9.6,112470.09
9.7,112830.83
9.6,112162.24
9.7,112639.16
9.6,113124.65
9.7,112900.7
9.6,112818.85
9.7,113001.54
9.7,112330.67
9.5,112605.03
9.7,113076.79
9.6,112661.42
9.5,113052.23
9.7,112655.6
9.6,113090.19
9.7,112450.38
9.5,112947.62
9.6,112449.15
9.6,112596.89
9.7,112368.22
9.6,112780.36
9.6,112967.17
9.7,112904.79
9.6,112444.58
9.7,112988.99
9.6,112981.91
9.7,112281.56
9.7,112609.01
9.6,112151.3
9.6,112266.54
9.5,112851.87
9.7,112767.56
9.6,112752.55
9.6,112995.03
9.6,112938.75
9.5,113102.94
9.7,113026.7
9.6,112656.85
9.6,112706.77
9.6,112855.8
9.7,112982.24
9.5,112544.35
9.6,112246.29
9.6,113104.26
9.7,112431.38
9.5,112355.55
9.5,112853.44
9.6,112259.33
9.5,112918.16
9.5,112464.25
9.6,112611.74
9.6,112901.82
9.6,112222.11
9.6,112519.91
9.7,112560.34
9.5,112883.78
9.6,112588.66
9.6,112412.51
9.6,112630.31
9.7,112956.18
9.6,112468.55
9.6,113121.85
9.6,112261.56
9.7,112668.01
9.6,112419.6
9.7,113002.72
9.6,112314.64
9.7,112720.16
9.6,112731.67
9.5,112486.63
9.7,112477.76
9.7,112299.31
9.6,113076.94
9.5,113007.07
9.5,112618.33
9.6,113024.39
9.5,112632.35
9.6,112620.79
9.6,112412.79
9.6,112809.23
9.6,112488.97
9.6,112394.3
9.7,112952.19
9.6,112882.95
9.6,112421.54
9.7,112153.32
9.5,112454.21
9.6,112137.68
9.7,112265.92
9.7,112574.92
9.6,112609.84
9.6,112676.72
9.6,112459.47
9.5,112149.95
9.6,112587.42
9.5,112469.11
9.7,113078.33
9.6,112767.88
9.7,113054.0
9.7,112463.12
9.7,112836.89
9.7,112228.52
9.6,113037.02
9.6,112883.11
9.7,112506.72
9.6,112879.32
9.6,112584.02
9.6,112628.62
9.6,112631.55
9.5,113089.06
9.6,112286.69
9.6,112768.98
9.7,112392.83
9.7,112883.89
9.6,112140.29
9.6,112818.68
9.5,112697.41
9.7,112769.78
9.5,112571.76
9.7,112926.14
9.6,112772.25
9.5,112333.76
9.5,112931.0
9.6,112439.89
9.6,112772.43
9.5,112899.19
9.5,112423.2
9.6,112622.68
9.7,112906.76
9.6,112408.11
9.7,113056.73
9.6,112874.08
9.6,112801.82
9.7,113015.27
9.7,112283.66
9.5,112546.23
9.5,112302.86
9.6,112277.48
9.5,112396.15
9.5,113074.76
9.6,112786.71
9.6,112764.37
9.6,112972.89
9.5,112420.27
9.6,112431.57
9.7,112863.22
9.5,112185.92
9.7,112648.05
9.5,112429.93
9.6,112368.45
9.6,112610.18
9.6,112189.18
9.7,112661.06
9.5,112806.01
9.7,112269.17
9.7,112271.11
9.7,113080.11
9.6,113080.52
9.6,112365.67
9.6,113025.48
9.7,113055.31
9.6,112751.26
9.7,113075.79
9.6,112642.83
9.6,112575.14
9.6,112252.87
9.5,112376.6
9.6,112538.11
9.6,112271.97
9.7,112817.94
9.7,113032.23
9.6,112653.08
9.5,112940.27
9.6,112212.2
9.7,112518.18
9.7,112240.29
9.6,112152.4
9.7,112183.9
9.5,112420.14
9.6,113045.51
9.6,112711.61
9.6,112757.55
9.6,112752.34
9.6,113061.54
9.6,112473.74
9.7,112641.11
9.5,112311.08
9.5,113060.01
9.6,112693.09
9.5,112648.4
9.6,112843.69
9.7,112593.94
9.5,113059.97
9.6,113132.68
9.7,112461.64
9.5,112591.75
9.7,112649.57
9.6,112789.28
9.7,112637.3
9.5,113134.51
9.5,112249.2
9.7,112850.47
9.7,113108.78
9.7,112268.4
9.5,112720.99
9.5,112247.04
9.7,112852.39
9.6,112988.8
9.7,112260.24
9.7,112277.2
9.6,112641.32
9.7,112469.08
9.6,112374.51
9.5,112437.47
9.5,113055.01
9.5,112348.43
9.7,113131.68
9.6,113004.97
9.6,112270.83
9.5,112632.01
9.6,112535.32
9.7,112384.49
9.6,112752.01
9.5,113005.02
9.6,112838.02
9.5,112472.32
9.5,112589.82
9.5,113023.81
9.7,113005.78
9.7,112258.18
9.7,112166.48
9.6,112992.07
9.7,113072.55
9.6,112772.41
9.6,112800.04
9.5,112427.57
9.6,112627.5
9.6,112365.3
9.7,112883.59
9.6,113069.26
9.5,112916.45
9.6,112861.18
9.6,113094.17
9.6,112270.17
9.6,112853.43
9.5,112575.37
9.7,112913.96
9.5,112402.3
9.5,113104.35
9.6,112891.9
9.5,112505.22
9.7,112511.29
9.5,112877.21
9.6,112421.54
9.7,112260.31
9.7,112543.0
9.5,112227.55
9.7,112456.89
9.6,112931.47
9.7,112478.54
9.5,112499.42
9.6,112333.82
9.6,112846.58
9.6,112236.32
9.7,113116.28
9.6,112476.17
9.6,112562.46
9.6,112583.35
9.6,112786.89
9.5,112430.62
9.6,112929.91
9.5,112906.45
9.6,112379.05
9.6,112354.71
9.6,112230.98
9.6,112151.06
9.5,112280.41
9.6,112339.41
9.7,112954.81
9.6,112276.21
9.6,112964.55
9.6,112474.65
9.6,112698.82
9.6,113024.81
9.6,112886.9
9.6,112607.18
9.7,112748.14
9.7,112486.05
9.7,112798.06
9.5,112228.65
9.6,112996.52
9.6,112181.12
9.6,112674.84
9.6,112712.65
9.5,112315.22
9.7,113052.1
9.5,112438.57
9.7,112403.04
9.5,112519.74
9.7,112766.14
9.7,112996.44
9.7,112531.95
9.6,112255.68
9.6,112720.84
9.7,113052.82
9.6,112805.01
9.7,112663.14
9.5,113000.62
9.5,112729.48
9.5,112992.57
9.6,112773.74
9.5,112924.32
9.6,112892.37
9.5,112224.27
9.7,113014.91
9.6,112425.8
9.6,112384.05
9.7,112809.16
9.7,112499.79
9.6,112610.87
9.5,112329.13
9.6,112684.63
9.6,112489.59
9.6,112843.83
9.7,113020.25
9.6,112403.77
9.6,112238.76
9.6,112601.02
9.6,112390.13
9.7,112254.25
9.6,112188.43
9.7,112404.84
9.6,112148.93
9.7,112397.55
9.5,113022.1
9.6,112441.51
9.7,112786.81
9.5,113032.75
9.6,112353.56
9.7,112909.87
9.5,112569.65
9.6,112661.05
9.6,112662.44
9.5,112981.93
9.6,112278.65
9.6,112668.28
9.7,112377.72
9.6,112760.31
9.6,112910.25
9.6,112631.83
9.7,112620.99
9.6,112856.9
9.6,112479.92
9.6,112726.21
9.6,112257.53
9.6,112982.48
9.6,112228.87
9.6,112362.3
9.6,112550.34
9.7,112146.53
9.5,112924.21
9.5,113045.12
9.5,112587.6
9.6,112653.8
9.6,113004.21
9.6,112223.93
9.6,112221.27
9.7,113116.27
9.6,112920.26
9.6,113134.97
9.6,112233.88
9.5,112196.12
9.6,112404.59
9.7,112931.64
9.7,112149.5
9.5,112872.54
9.7,112792.63
9.7,112413.71
9.6,112935.02
9.6,112299.27
9.7,112848.5
9.6,112481.93
9.7,112631.42
9.5,112264.58
9.7,112414.16
9.6,112674.1
9.5,112605.86
9.6,112314.67
9.7,112392.29
